app_id,job_id,user_id,applied_at,ai_int_start,ai_int_finish,recruiter_view,resp_time_hrs,sla_status,final_status
A-106499,J-1084,U-56499,2025-02-07 23:02:00,2025-02-07 23:22:00,2025-02-07 23:39:00,2025-02-08 06:39:36,7.01,Breached,Rejected
A-106500,J-1076,U-56500,2025-02-01 17:04:00,2025-02-01 17:20:00,2025-02-01 17:39:00,2025-02-02 03:34:48,9.93,Breached,Rejected
A-106501,J-1128,U-56501,2025-03-12 06:10:00,2025-03-12 06:38:00,2025-03-12 06:58:00,2025-03-12 11:08:12,4.17,Met,Rejected
A-106502,J-1147,U-56502,2025-02-27 05:55:00,2025-02-27 06:09:00,2025-02-27 06:27:00,2025-02-27 14:19:48,7.88,Breached,Rejected
A-106503,J-1135,U-56503,2025-02-26 07:14:00,2025-02-26 07:29:00,2025-02-26 07:44:00,2025-02-26 11:08:36,3.41,Met,Hired
A-106504,J-1055,U-56504,2025-01-29 22:53:00,2025-01-29 23:02:00,2025-01-29 23:21:00,2025-01-30 01:12:00,1.85,Met,Rejected
A-106505,J-1113,U-56505,2025-01-19 23:15:00,2025-01-19 23:44:00,2025-01-20 00:04:00,2025-01-20 00:40:36,0.61,Met,Hired
A-106506,J-1085,U-56506,2025-02-04 08:17:00,2025-02-04 08:32:00,2025-02-04 08:52:00,2025-02-04 17:16:00,8.4,Breached,Rejected
A-106507,J-1097,U-56507,2025-01-06 11:29:00,2025-01-06 11:44:00,2025-01-06 12:03:00,2025-01-06 18:42:36,6.66,Breached,Rejected
A-106508,J-1123,U-56508,2025-01-26 06:53:00,,,,,,Dropped During AI Interview
A-106509,J-1150,U-56509,2025-01-18 02:22:00,2025-01-18 02:48:00,2025-01-18 03:04:00,2025-01-18 10:56:12,7.87,Breached,Lost to Competitor
A-106510,J-1051,U-56510,2025-01-22 12:40:00,2025-01-22 12:57:00,2025-01-22 13:16:00,2025-01-22 14:10:00,0.9,Met,Hired
A-106511,J-1146,U-56511,2025-03-04 20:53:00,2025-03-04 20:59:00,2025-03-04 21:15:00,2025-03-05 02:23:24,5.14,Breached,Rejected
A-106512,J-1131,U-56512,2025-02-17 07:24:00,2025-02-17 07:31:00,2025-02-17 07:51:00,2025-02-17 15:55:48,8.08,Breached,Rejected
A-106513,J-1035,U-56513,2025-02-27 14:08:00,2025-02-27 14:26:00,2025-02-27 14:42:00,2025-02-27 17:14:24,2.54,Met,Lost to Competitor
A-106514,J-1132,U-56514,2025-02-19 14:40:00,2025-02-19 14:49:00,2025-02-19 15:04:00,2025-02-19 23:55:00,8.85,Breached,Rejected
A-106515,J-1144,U-56515,2025-01-14 13:11:00,2025-01-14 13:34:00,2025-01-14 13:50:00,2025-01-14 23:46:24,9.94,Breached,Lost to Competitor
A-106516,J-1055,U-56516,2025-01-11 06:14:00,2025-01-11 06:35:00,2025-01-11 06:54:00,2025-01-11 08:20:24,1.44,Met,Lost to Competitor
A-106517,J-1014,U-56517,2025-01-28 13:50:00,2025-01-28 14:01:00,2025-01-28 14:16:00,2025-01-28 23:39:24,9.39,Breached,Rejected
A-106518,J-1019,U-56518,2025-01-10 02:01:00,2025-01-10 02:07:00,2025-01-10 02:23:00,2025-01-10 11:55:24,9.54,Breached,Rejected
A-106519,J-1059,U-56519,2025-01-28 02:24:00,2025-01-28 02:42:00,,,,,Dropped During AI Interview
A-106520,J-1055,U-56520,2025-01-20 17:20:00,2025-01-20 17:47:00,2025-01-20 18:05:00,2025-01-21 04:02:00,9.95,Breached,Hired
A-106521,J-1071,U-56521,2025-01-31 13:27:00,2025-01-31 13:42:00,,,,,Dropped During AI Interview
A-106522,J-1119,U-56522,2025-01-06 20:34:00,2025-01-06 20:54:00,2025-01-06 21:12:00,2025-01-07 02:01:48,4.83,Met,Rejected
A-106523,J-1144,U-56523,2025-02-21 10:30:00,2025-02-21 10:51:00,2025-02-21 11:09:00,2025-02-21 16:36:00,5.45,Breached,Rejected
A-106524,J-1109,U-56524,2025-01-29 17:51:00,2025-01-29 18:00:00,,,,,Dropped During AI Interview
A-106525,J-1033,U-56525,2025-01-25 08:48:00,2025-01-25 09:01:00,2025-01-25 09:17:00,2025-01-25 19:05:36,9.81,Breached,Rejected
A-106526,J-1005,U-56526,2025-01-24 03:06:00,2025-01-24 03:18:00,2025-01-24 03:37:00,2025-01-24 08:11:12,4.57,Breached,Lost to Competitor
A-106527,J-1094,U-56527,2025-01-26 17:18:00,2025-01-26 17:47:00,2025-01-26 18:03:00,2025-01-26 22:19:12,4.27,Met,Rejected
A-106528,J-1066,U-56528,2025-03-09 00:06:00,2025-03-09 00:36:00,2025-03-09 00:53:00,2025-03-09 07:23:36,6.51,Breached,Rejected
A-106529,J-1044,U-56529,2025-03-17 18:40:00,2025-03-17 19:10:00,2025-03-17 19:27:00,2025-03-17 20:23:24,0.94,Met,Hired
A-106530,J-1125,U-56530,2025-02-22 22:47:00,2025-02-22 23:09:00,2025-02-22 23:24:00,2025-02-23 09:12:00,9.8,Breached,Rejected
A-106531,J-1130,U-56531,2025-01-31 00:14:00,2025-01-31 00:28:00,2025-01-31 00:44:00,2025-01-31 08:12:48,7.48,Breached,Rejected
A-106532,J-1089,U-56532,2025-01-22 17:36:00,2025-01-22 18:03:00,,,,,Dropped During AI Interview
A-106533,J-1128,U-56533,2025-03-12 21:47:00,2025-03-12 22:01:00,2025-03-12 22:18:00,2025-03-13 07:36:36,9.31,Breached,Rejected
A-106534,J-1034,U-56534,2025-03-31 21:18:00,2025-03-31 21:47:00,,,,,Dropped During AI Interview
A-106535,J-1087,U-56535,2025-02-16 11:26:00,2025-02-16 11:53:00,2025-02-16 12:09:00,2025-02-16 16:26:24,4.29,Met,Hired
A-106536,J-1019,U-56536,2025-03-01 18:30:00,2025-03-01 18:44:00,2025-03-01 19:00:00,2025-03-02 00:00:36,5.01,Met,Hired
A-106537,J-1027,U-56537,2025-01-08 20:27:00,2025-01-08 20:34:00,2025-01-08 20:52:00,2025-01-09 04:11:48,7.33,Breached,Rejected
A-106538,J-1048,U-56538,2025-01-26 06:49:00,2025-01-26 06:58:00,2025-01-26 07:13:00,2025-01-26 13:53:12,6.67,Breached,Rejected
A-106539,J-1031,U-56539,2025-03-19 17:06:00,,,,,,Dropped During AI Interview
A-106540,J-1118,U-56540,2025-03-29 03:42:00,2025-03-29 03:51:00,2025-03-29 04:11:00,2025-03-29 11:44:36,7.56,Breached,Rejected
A-106541,J-1131,U-56541,2025-03-07 09:08:00,2025-03-07 09:14:00,2025-03-07 09:29:00,2025-03-07 14:05:36,4.61,Met,Rejected
A-106542,J-1120,U-56542,2025-03-03 08:42:00,2025-03-03 09:01:00,2025-03-03 09:17:00,2025-03-03 18:10:24,8.89,Breached,Rejected
A-106543,J-1043,U-56543,2025-02-14 02:21:00,2025-02-14 02:27:00,2025-02-14 02:43:00,2025-02-14 08:26:48,5.73,Breached,Hired
A-106544,J-1026,U-56544,2025-02-21 17:43:00,,,,,,Dropped During AI Interview
A-106545,J-1133,U-56545,2025-01-21 17:39:00,2025-01-21 17:47:00,2025-01-21 18:04:00,2025-01-21 21:34:36,3.51,Breached,Hired
A-106546,J-1135,U-56546,2025-03-07 06:36:00,2025-03-07 06:57:00,2025-03-07 07:14:00,2025-03-07 11:54:48,4.68,Met,Rejected
A-106547,J-1090,U-56547,2025-02-21 14:11:00,2025-02-21 14:16:00,2025-02-21 14:33:00,2025-02-21 17:40:12,3.12,Met,Rejected
A-106548,J-1050,U-56548,2025-03-03 18:00:00,2025-03-03 18:21:00,2025-03-03 18:41:00,2025-03-04 03:48:48,9.13,Breached,Rejected
A-106549,J-1121,U-56549,2025-02-24 18:31:00,2025-02-24 18:47:00,2025-02-24 19:05:00,2025-02-25 02:39:48,7.58,Met,Rejected
A-106550,J-1028,U-56550,2025-02-13 23:56:00,2025-02-14 00:26:00,2025-02-14 00:45:00,2025-02-14 05:15:00,4.5,Met,Rejected
A-106551,J-1014,U-56551,2025-04-01 13:51:00,2025-04-01 14:09:00,2025-04-01 14:27:00,2025-04-01 16:36:00,2.15,Met,Hired
A-106552,J-1080,U-56552,2025-01-21 01:01:00,,,,,,Dropped During AI Interview
A-106553,J-1031,U-56553,2025-02-05 10:02:00,2025-02-05 10:31:00,2025-02-05 10:48:00,2025-02-05 20:00:36,9.21,Breached,Rejected
A-106554,J-1088,U-56554,2025-01-17 09:29:00,2025-01-17 09:38:00,2025-01-17 09:54:00,2025-01-17 10:54:36,1.01,Met,Hired
A-106555,J-1094,U-56555,2025-01-26 01:01:00,2025-01-26 01:24:00,2025-01-26 01:44:00,2025-01-26 07:00:12,5.27,Met,Hired
A-106556,J-1085,U-56556,2025-02-20 00:54:00,2025-02-20 01:02:00,,,,,Dropped During AI Interview
A-106557,J-1114,U-56557,2025-02-27 11:38:00,2025-02-27 11:43:00,,,,,Dropped During AI Interview
A-106558,J-1031,U-56558,2025-03-26 02:36:00,2025-03-26 02:42:00,2025-03-26 02:59:00,2025-03-26 12:41:36,9.71,Breached,Rejected
A-106559,J-1093,U-56559,2025-03-08 16:32:00,2025-03-08 16:48:00,2025-03-08 17:08:00,2025-03-08 18:17:00,1.15,Met,Hired
A-106560,J-1097,U-56560,2025-03-24 02:17:00,2025-03-24 02:38:00,2025-03-24 02:53:00,2025-03-24 10:40:24,7.79,Breached,Rejected
A-106561,J-1027,U-56561,2025-02-12 11:08:00,2025-02-12 11:21:00,2025-02-12 11:40:00,2025-02-12 15:53:12,4.22,Breached,Lost to Competitor
A-106562,J-1040,U-56562,2025-03-13 04:35:00,2025-03-13 04:54:00,2025-03-13 05:09:00,2025-03-13 10:51:00,5.7,Met,Rejected
A-106563,J-1133,U-56563,2025-01-21 01:21:00,2025-01-21 01:30:00,2025-01-21 01:50:00,2025-01-21 07:02:00,5.2,Breached,Hired
A-106564,J-1113,U-56564,2025-02-28 22:25:00,2025-02-28 22:50:00,2025-02-28 23:10:00,2025-03-01 01:27:24,2.29,Met,Hired
A-106565,J-1026,U-56565,2025-03-27 00:41:00,2025-03-27 00:58:00,2025-03-27 01:17:00,2025-03-27 07:08:00,5.85,Met,Lost to Competitor
A-106566,J-1040,U-56566,2025-02-02 04:14:00,2025-02-02 04:31:00,2025-02-02 04:48:00,2025-02-02 06:58:48,2.18,Met,Lost to Competitor
A-106567,J-1139,U-56567,2025-03-28 21:34:00,2025-03-28 21:49:00,2025-03-28 22:08:00,2025-03-29 02:23:00,4.25,Breached,Lost to Competitor
A-106568,J-1013,U-56568,2025-03-03 22:49:00,2025-03-03 23:12:00,,,,,Dropped During AI Interview
A-106569,J-1016,U-56569,2025-02-19 17:08:00,2025-02-19 17:37:00,2025-02-19 17:57:00,2025-02-19 21:00:36,3.06,Breached,Hired
A-106570,J-1079,U-56570,2025-01-06 21:13:00,2025-01-06 21:28:00,2025-01-06 21:48:00,2025-01-07 01:37:48,3.83,Breached,Hired
A-106571,J-1126,U-56571,2025-02-05 16:14:00,2025-02-05 16:25:00,2025-02-05 16:40:00,2025-02-05 17:56:12,1.27,Met,Hired
A-106572,J-1117,U-56572,2025-02-22 18:09:00,,,,,,Dropped During AI Interview
A-106573,J-1063,U-56573,2025-01-02 03:14:00,2025-01-02 03:41:00,2025-01-02 04:00:00,2025-01-02 13:34:48,9.58,Breached,Rejected
A-106574,J-1065,U-56574,2025-03-27 04:59:00,2025-03-27 05:21:00,,,,,Dropped During AI Interview
A-106575,J-1002,U-56575,2025-02-08 16:30:00,2025-02-08 17:00:00,2025-02-08 17:16:00,2025-02-08 19:53:48,2.63,Met,Rejected
A-106576,J-1033,U-56576,2025-01-11 03:48:00,2025-01-11 03:54:00,2025-01-11 04:14:00,2025-01-11 13:41:36,9.46,Breached,Rejected
A-106577,J-1120,U-56577,2025-03-31 03:36:00,2025-03-31 03:45:00,2025-03-31 04:05:00,2025-03-31 13:55:24,9.84,Breached,Hired
A-106578,J-1013,U-56578,2025-02-17 23:25:00,2025-02-17 23:49:00,2025-02-18 00:09:00,2025-02-18 00:42:00,0.55,Met,Lost to Competitor
A-106579,J-1127,U-56579,2025-01-05 09:39:00,2025-01-05 09:47:00,2025-01-05 10:04:00,2025-01-05 14:29:12,4.42,Met,Rejected
A-106580,J-1030,U-56580,2025-02-16 08:31:00,2025-02-16 08:50:00,2025-02-16 09:06:00,2025-02-16 13:03:36,3.96,Breached,Rejected
A-106581,J-1035,U-56581,2025-01-17 22:07:00,2025-01-17 22:12:00,2025-01-17 22:30:00,2025-01-18 04:57:36,6.46,Met,Rejected
A-106582,J-1059,U-56582,2025-03-20 09:13:00,2025-03-20 09:38:00,,,,,Dropped During AI Interview
A-106583,J-1142,U-56583,2025-02-08 14:05:00,2025-02-08 14:18:00,2025-02-08 14:35:00,2025-02-08 16:06:12,1.52,Met,Hired
A-106584,J-1029,U-56584,2025-01-04 03:11:00,2025-01-04 03:32:00,2025-01-04 03:47:00,2025-01-04 09:57:48,6.18,Breached,Lost to Competitor
A-106585,J-1099,U-56585,2025-03-30 10:49:00,2025-03-30 11:11:00,2025-03-30 11:28:00,2025-03-30 15:12:24,3.74,Breached,Rejected
A-106586,J-1088,U-56586,2025-02-24 19:56:00,2025-02-24 20:02:00,2025-02-24 20:18:00,2025-02-25 06:11:24,9.89,Breached,Rejected
A-106587,J-1149,U-56587,2025-01-07 02:54:00,2025-01-07 03:08:00,2025-01-07 03:25:00,2025-01-07 04:19:00,0.9,Met,Hired
A-106588,J-1145,U-56588,2025-02-22 02:55:00,2025-02-22 03:08:00,2025-02-22 03:26:00,2025-02-22 13:06:48,9.68,Breached,Rejected
A-106589,J-1115,U-56589,2025-03-03 07:16:00,2025-03-03 07:35:00,2025-03-03 07:52:00,2025-03-03 12:28:36,4.61,Met,Rejected
A-106590,J-1105,U-56590,2025-03-09 13:08:00,2025-03-09 13:23:00,2025-03-09 13:40:00,2025-03-09 14:28:00,0.8,Met,Hired
A-106591,J-1118,U-56591,2025-01-22 06:56:00,2025-01-22 07:03:00,2025-01-22 07:22:00,2025-01-22 15:38:48,8.28,Breached,Rejected
A-106592,J-1037,U-56592,2025-03-13 15:16:00,,,,,,Dropped During AI Interview
A-106593,J-1116,U-56593,2025-03-12 18:48:00,2025-03-12 19:10:00,2025-03-12 19:26:00,2025-03-13 03:14:36,7.81,Met,Rejected
A-106594,J-1095,U-56594,2025-01-31 01:27:00,2025-01-31 01:54:00,2025-01-31 02:10:00,2025-01-31 04:32:48,2.38,Met,Hired
A-106595,J-1085,U-56595,2025-03-22 13:31:00,2025-03-22 13:55:00,2025-03-22 14:10:00,2025-03-22 17:33:24,3.39,Breached,Rejected
A-106596,J-1008,U-56596,2025-02-04 00:20:00,2025-02-04 00:33:00,2025-02-04 00:49:00,2025-02-04 07:22:00,6.55,Met,Rejected
A-106597,J-1054,U-56597,2025-03-24 10:27:00,2025-03-24 10:49:00,2025-03-24 11:07:00,2025-03-24 16:19:00,5.2,Met,Rejected
A-106598,J-1142,U-56598,2025-03-31 00:13:00,2025-03-31 00:20:00,2025-03-31 00:37:00,2025-03-31 09:15:24,8.64,Breached,Rejected
A-106599,J-1049,U-56599,2025-02-05 04:30:00,2025-02-05 04:55:00,,,,,Dropped During AI Interview
A-106600,J-1145,U-56600,2025-01-22 12:15:00,2025-01-22 12:21:00,2025-01-22 12:38:00,2025-01-22 17:51:48,5.23,Breached,Hired
A-106601,J-1090,U-56601,2025-03-11 20:42:00,2025-03-11 21:09:00,,,,,Dropped During AI Interview
A-106602,J-1111,U-56602,2025-02-12 14:05:00,2025-02-12 14:23:00,2025-02-12 14:43:00,2025-02-12 20:37:00,5.9,Breached,Hired
A-106603,J-1134,U-56603,2025-01-11 12:06:00,2025-01-11 12:17:00,2025-01-11 12:32:00,2025-01-11 21:42:12,9.17,Breached,Rejected
A-106604,J-1080,U-56604,2025-02-23 18:03:00,2025-02-23 18:30:00,2025-02-23 18:45:00,2025-02-23 21:06:00,2.35,Met,Hired
A-106605,J-1106,U-56605,2025-03-23 12:54:00,2025-03-23 13:09:00,2025-03-23 13:27:00,2025-03-23 14:42:36,1.26,Met,Lost to Competitor
A-106606,J-1134,U-56606,2025-01-27 06:38:00,2025-01-27 06:44:00,2025-01-27 07:02:00,2025-01-27 16:07:24,9.09,Breached,Rejected
A-106607,J-1108,U-56607,2025-03-15 08:24:00,2025-03-15 08:45:00,2025-03-15 09:03:00,2025-03-15 18:31:12,9.47,Breached,Rejected
A-106608,J-1045,U-56608,2025-02-04 23:48:00,2025-02-05 00:15:00,2025-02-05 00:34:00,2025-02-05 06:59:12,6.42,Breached,Rejected
A-106609,J-1020,U-56609,2025-03-29 14:13:00,2025-03-29 14:31:00,2025-03-29 14:47:00,2025-03-29 21:30:48,6.73,Breached,Rejected
A-106610,J-1083,U-56610,2025-01-24 01:37:00,,,,,,Dropped During AI Interview
A-106611,J-1008,U-56611,2025-02-11 17:53:00,,,,,,Dropped During AI Interview
A-106612,J-1147,U-56612,2025-01-21 14:41:00,2025-01-21 14:46:00,2025-01-21 15:03:00,2025-01-21 18:16:48,3.23,Met,Rejected
A-106613,J-1097,U-56613,2025-03-11 09:39:00,,,,,,Dropped During AI Interview
A-106614,J-1065,U-56614,2025-01-10 12:50:00,2025-01-10 13:04:00,2025-01-10 13:21:00,2025-01-10 16:36:36,3.26,Breached,Hired
A-106615,J-1075,U-56615,2025-03-24 21:17:00,2025-03-24 21:45:00,2025-03-24 22:02:00,2025-03-24 22:38:36,0.61,Met,Hired
A-106616,J-1022,U-56616,2025-01-02 19:53:00,2025-01-02 20:08:00,2025-01-02 20:25:00,2025-01-02 22:23:48,1.98,Met,Hired
A-106617,J-1124,U-56617,2025-02-05 16:29:00,2025-02-05 16:56:00,2025-02-05 17:12:00,2025-02-05 20:14:24,3.04,Breached,Rejected
A-106618,J-1067,U-56618,2025-01-19 23:41:00,2025-01-20 00:01:00,2025-01-20 00:21:00,2025-01-20 04:24:36,4.06,Breached,Lost to Competitor
A-106619,J-1103,U-56619,2025-02-07 13:52:00,2025-02-07 14:04:00,2025-02-07 14:19:00,2025-02-07 18:23:48,4.08,Breached,Rejected
A-106620,J-1134,U-56620,2025-03-31 16:39:00,2025-03-31 16:49:00,2025-03-31 17:08:00,2025-04-01 01:22:24,8.24,Breached,Rejected
A-106621,J-1121,U-56621,2025-02-25 13:22:00,2025-02-25 13:35:00,2025-02-25 13:52:00,2025-02-25 23:39:24,9.79,Breached,Hired
A-106622,J-1043,U-56622,2025-01-04 08:53:00,2025-01-04 09:19:00,2025-01-04 09:38:00,2025-01-04 13:39:48,4.03,Breached,Hired
A-106623,J-1105,U-56623,2025-03-06 15:24:00,2025-03-06 15:51:00,,,,,Dropped During AI Interview
A-106624,J-1081,U-56624,2025-03-07 17:17:00,2025-03-07 17:31:00,2025-03-07 17:47:00,2025-03-08 00:27:12,6.67,Met,Rejected
A-106625,J-1134,U-56625,2025-03-03 10:52:00,,,,,,Dropped During AI Interview
A-106626,J-1068,U-56626,2025-03-05 17:31:00,2025-03-05 17:47:00,2025-03-05 18:04:00,2025-03-06 02:01:00,7.95,Met,Rejected
A-106627,J-1109,U-56627,2025-03-02 09:50:00,2025-03-02 09:59:00,,,,,Dropped During AI Interview
A-106628,J-1068,U-56628,2025-02-24 13:21:00,2025-02-24 13:33:00,2025-02-24 13:52:00,2025-02-24 20:32:12,6.67,Met,Rejected
A-106629,J-1142,U-56629,2025-03-05 22:25:00,2025-03-05 22:55:00,2025-03-05 23:13:00,2025-03-06 07:53:48,8.68,Breached,Rejected
A-106630,J-1113,U-56630,2025-03-15 04:21:00,2025-03-15 04:45:00,2025-03-15 05:05:00,2025-03-15 14:18:48,9.23,Breached,Rejected
A-106631,J-1040,U-56631,2025-01-31 14:08:00,2025-01-31 14:37:00,2025-01-31 14:52:00,2025-02-01 00:38:48,9.78,Breached,Rejected
A-106632,J-1018,U-56632,2025-01-17 07:16:00,,,,,,Dropped During AI Interview
A-106633,J-1088,U-56633,2025-01-07 05:52:00,2025-01-07 06:00:00,2025-01-07 06:15:00,2025-01-07 10:33:00,4.3,Met,Hired
A-106634,J-1067,U-56634,2025-02-28 21:29:00,2025-02-28 21:53:00,2025-02-28 22:08:00,2025-03-01 06:55:24,8.79,Breached,Hired
A-106635,J-1104,U-56635,2025-01-14 19:47:00,2025-01-14 20:05:00,2025-01-14 20:23:00,2025-01-15 03:39:48,7.28,Breached,Rejected
A-106636,J-1105,U-56636,2025-02-27 19:15:00,,,,,,Dropped During AI Interview
A-106637,J-1110,U-56637,2025-04-01 23:03:00,2025-04-01 23:14:00,2025-04-01 23:32:00,2025-04-02 09:09:48,9.63,Breached,Rejected
A-106638,J-1126,U-56638,2025-03-15 00:40:00,2025-03-15 01:05:00,2025-03-15 01:22:00,2025-03-15 02:47:12,1.42,Met,Hired
A-106639,J-1102,U-56639,2025-01-12 12:04:00,2025-01-12 12:10:00,2025-01-12 12:30:00,2025-01-12 22:10:12,9.67,Breached,Rejected
A-106640,J-1114,U-56640,2025-03-05 16:16:00,2025-03-05 16:24:00,2025-03-05 16:44:00,2025-03-05 23:55:24,7.19,Met,Hired
A-106641,J-1090,U-56641,2025-03-28 14:34:00,2025-03-28 14:58:00,2025-03-28 15:13:00,2025-03-28 19:01:00,3.8,Met,Rejected
A-106642,J-1041,U-56642,2025-03-01 13:08:00,2025-03-01 13:36:00,2025-03-01 13:54:00,2025-03-01 18:40:48,4.78,Breached,Rejected
A-106643,J-1042,U-56643,2025-03-07 18:06:00,2025-03-07 18:26:00,2025-03-07 18:46:00,2025-03-08 01:23:48,6.63,Breached,Hired
A-106644,J-1149,U-56644,2025-02-27 08:30:00,2025-02-27 08:53:00,2025-02-27 09:12:00,2025-02-27 14:44:24,5.54,Breached,Lost to Competitor
A-106645,J-1051,U-56645,2025-02-04 12:38:00,2025-02-04 12:45:00,2025-02-04 13:04:00,2025-02-04 16:54:24,3.84,Met,Hired
A-106646,J-1100,U-56646,2025-01-11 10:53:00,2025-01-11 11:23:00,2025-01-11 11:42:00,2025-01-11 13:01:12,1.32,Met,Hired
A-106647,J-1001,U-56647,2025-04-01 10:44:00,2025-04-01 11:01:00,2025-04-01 11:21:00,2025-04-01 14:34:12,3.22,Breached,Hired
A-106648,J-1023,U-56648,2025-01-01 16:57:00,2025-01-01 17:18:00,2025-01-01 17:38:00,2025-01-01 22:51:48,5.23,Breached,Rejected
A-106649,J-1109,U-56649,2025-02-03 16:47:00,2025-02-03 16:59:00,,,,,Dropped During AI Interview
A-106650,J-1120,U-56650,2025-01-07 22:40:00,2025-01-07 22:54:00,2025-01-07 23:12:00,2025-01-08 00:48:00,1.6,Met,Hired
A-106651,J-1072,U-56651,2025-03-20 12:33:00,2025-03-20 12:54:00,2025-03-20 13:12:00,2025-03-20 21:07:48,7.93,Breached,Rejected
A-106652,J-1053,U-56652,2025-03-01 10:08:00,2025-03-01 10:36:00,2025-03-01 10:54:00,2025-03-01 13:42:00,2.8,Met,Hired
A-106653,J-1109,U-56653,2025-01-26 10:47:00,2025-01-26 10:54:00,2025-01-26 11:14:00,2025-01-26 20:24:48,9.18,Breached,Hired
A-106654,J-1062,U-56654,2025-02-14 06:02:00,,,,,,Dropped During AI Interview
A-106655,J-1093,U-56655,2025-02-28 14:49:00,2025-02-28 14:57:00,2025-02-28 15:12:00,2025-02-28 19:17:24,4.09,Met,Hired
A-106656,J-1099,U-56656,2025-02-07 03:13:00,2025-02-07 03:21:00,2025-02-07 03:37:00,2025-02-07 05:55:00,2.3,Met,Rejected
A-106657,J-1031,U-56657,2025-03-07 07:28:00,2025-03-07 07:35:00,2025-03-07 07:53:00,2025-03-07 17:52:24,9.99,Breached,Rejected
A-106658,J-1040,U-56658,2025-01-11 02:10:00,2025-01-11 02:29:00,2025-01-11 02:47:00,2025-01-11 09:24:48,6.63,Breached,Rejected
A-106659,J-1088,U-56659,2025-03-29 05:41:00,,,,,,Dropped During AI Interview
A-106660,J-1133,U-56660,2025-01-20 16:11:00,2025-01-20 16:29:00,2025-01-20 16:47:00,2025-01-20 22:08:36,5.36,Breached,Rejected
A-106661,J-1136,U-56661,2025-03-23 06:44:00,2025-03-23 07:02:00,2025-03-23 07:19:00,2025-03-23 16:08:48,8.83,Breached,Rejected
A-106662,J-1030,U-56662,2025-03-26 09:44:00,2025-03-26 09:53:00,2025-03-26 10:13:00,2025-03-26 16:23:12,6.17,Breached,Rejected
A-106663,J-1016,U-56663,2025-03-31 03:01:00,2025-03-31 03:30:00,2025-03-31 03:46:00,2025-03-31 11:11:12,7.42,Breached,Rejected
A-106664,J-1123,U-56664,2025-03-17 08:30:00,2025-03-17 08:45:00,2025-03-17 09:05:00,2025-03-17 12:51:12,3.77,Breached,Hired
A-106665,J-1103,U-56665,2025-03-24 16:08:00,2025-03-24 16:17:00,2025-03-24 16:32:00,2025-03-24 18:23:36,1.86,Met,Hired
A-106666,J-1035,U-56666,2025-01-31 02:14:00,2025-01-31 02:40:00,2025-01-31 03:00:00,2025-01-31 12:55:48,9.93,Breached,Rejected
A-106667,J-1014,U-56667,2025-02-23 10:36:00,2025-02-23 10:52:00,2025-02-23 11:12:00,2025-02-23 15:00:36,3.81,Breached,Lost to Competitor
A-106668,J-1009,U-56668,2025-03-15 23:56:00,,,,,,Dropped During AI Interview
A-106669,J-1126,U-56669,2025-03-01 08:46:00,2025-03-01 09:13:00,2025-03-01 09:29:00,2025-03-01 19:25:24,9.94,Breached,Rejected
A-106670,J-1056,U-56670,2025-01-15 17:56:00,2025-01-15 18:01:00,2025-01-15 18:17:00,2025-01-16 00:19:24,6.04,Met,Rejected
A-106671,J-1041,U-56671,2025-02-20 19:00:00,,,,,,Dropped During AI Interview
A-106672,J-1073,U-56672,2025-01-01 10:06:00,2025-01-01 10:30:00,2025-01-01 10:46:00,2025-01-01 13:01:00,2.25,Met,Hired
A-106673,J-1064,U-56673,2025-01-24 23:56:00,2025-01-25 00:25:00,2025-01-25 00:44:00,2025-01-25 10:09:48,9.43,Breached,Hired
A-106674,J-1142,U-56674,2025-03-11 23:21:00,2025-03-11 23:48:00,2025-03-12 00:08:00,2025-03-12 10:00:48,9.88,Breached,Rejected
A-106675,J-1116,U-56675,2025-01-30 11:36:00,2025-01-30 11:57:00,2025-01-30 12:15:00,2025-01-30 12:45:36,0.51,Met,Hired
A-106676,J-1077,U-56676,2025-01-13 20:21:00,2025-01-13 20:39:00,2025-01-13 20:59:00,2025-01-14 06:19:24,9.34,Breached,Rejected
A-106677,J-1050,U-56677,2025-02-23 10:03:00,2025-02-23 10:27:00,2025-02-23 10:47:00,2025-02-23 11:47:36,1.01,Met,Rejected
A-106678,J-1086,U-56678,2025-03-25 04:44:00,2025-03-25 04:49:00,2025-03-25 05:05:00,2025-03-25 14:27:48,9.38,Breached,Rejected
A-106679,J-1115,U-56679,2025-02-08 15:26:00,2025-02-08 15:49:00,2025-02-08 16:05:00,2025-02-09 00:26:00,8.35,Breached,Rejected
A-106680,J-1087,U-56680,2025-03-05 12:06:00,2025-03-05 12:29:00,2025-03-05 12:47:00,2025-03-05 13:17:36,0.51,Met,Hired
A-106681,J-1091,U-56681,2025-01-18 06:53:00,2025-01-18 07:17:00,2025-01-18 07:32:00,2025-01-18 10:33:12,3.02,Breached,Rejected
A-106682,J-1015,U-56682,2025-02-03 14:19:00,2025-02-03 14:27:00,2025-02-03 14:44:00,2025-02-03 15:23:00,0.65,Met,Hired
A-106683,J-1132,U-56683,2025-01-11 11:34:00,2025-01-11 11:44:00,2025-01-11 11:59:00,2025-01-11 13:58:24,1.99,Met,Hired
A-106684,J-1077,U-56684,2025-02-07 09:26:00,2025-02-07 09:53:00,2025-02-07 10:09:00,2025-02-07 11:30:36,1.36,Met,Hired
