app_id,ai_goodness_score,match_reason,human_rating,is_false_positive
A-105358,66,Tech Stack Match,8,0
A-105359,52,SQL Skills,6,0
A-105361,83,Tech Stack Match,8,0
A-105364,97,Tech Stack Match,10,0
A-105365,92,Experience Match,9,0
A-105366,85,Tech Stack Match,10,0
A-105367,53,Communication,7,0
A-105368,99,SQL Skills,7,0
A-105369,85,Communication,8,0
A-105373,54,Communication,5,0
A-105374,82,Tech Stack Match,8,0
A-105375,91,Experience Match,9,0
A-105376,99,Experience Match,10,0
A-105377,93,Communication,9,0
A-105378,42,Communication,6,0
A-105379,50,SQL Skills,3,0
A-105380,89,Tech Stack Match,6,0
A-105381,80,Tech Stack Match,10,0
A-105382,31,Tech Stack Match,2,0
A-105384,97,Communication,10,0
A-105385,66,Experience Match,7,0
A-105386,37,Tech Stack Match,4,0
A-105388,67,Communication,4,0
A-105389,94,Tech Stack Match,8,0
A-105391,60,SQL Skills,6,0
A-105393,74,SQL Skills,7,0
A-105394,61,Tech Stack Match,7,0
A-105395,59,SQL Skills,7,0
A-105396,61,Experience Match,7,0
A-105397,78,Tech Stack Match,6,0
A-105398,90,Tech Stack Match,8,0
A-105399,69,SQL Skills,8,0
A-105401,97,Communication,7,0
A-105402,69,SQL Skills,4,0
A-105403,54,Tech Stack Match,5,0
A-105404,69,SQL Skills,4,0
A-105405,54,Communication,3,0
A-105406,45,Tech Stack Match,5,0
A-105408,34,Tech Stack Match,5,0
A-105409,36,SQL Skills,5,0
A-105410,67,Experience Match,6,0
A-105411,49,Tech Stack Match,3,0
A-105412,81,Tech Stack Match,6,0
A-105414,53,Communication,6,0
A-105415,93,SQL Skills,10,0
A-105416,93,Communication,10,0
A-105417,100,SQL Skills,8,0
A-105418,96,Tech Stack Match,7,0
A-105419,74,Experience Match,9,0
A-105421,92,Tech Stack Match,8,0
A-105422,93,Tech Stack Match,7,0
A-105423,56,Experience Match,5,0
A-105424,50,Communication,7,0
A-105425,78,SQL Skills,5,0
A-105426,79,Communication,8,0
A-105427,76,Experience Match,7,0
A-105428,93,Experience Match,9,0
A-105429,41,Experience Match,4,0
A-105430,58,Experience Match,7,0
A-105431,32,Tech Stack Match,1,0
A-105432,50,Communication,7,0
A-105433,69,Tech Stack Match,8,0
A-105434,71,SQL Skills,7,0
A-105435,58,Experience Match,5,0
A-105437,93,SQL Skills,8,0
A-105438,100,Experience Match,9,0
A-105439,99,Experience Match,8,0
A-105440,31,Tech Stack Match,2,0
A-105441,45,SQL Skills,6,0
A-105443,34,Experience Match,2,0
A-105445,52,Tech Stack Match,6,0
A-105446,48,SQL Skills,6,0
A-105447,41,Communication,4,0
A-105448,67,Communication,7,0
A-105451,94,Tech Stack Match,9,0
A-105453,53,SQL Skills,5,0
A-105455,57,Communication,5,0
A-105457,97,SQL Skills,10,0
A-105458,69,SQL Skills,5,0
A-105459,83,Communication,7,0
A-105460,65,Experience Match,8,0
A-105462,30,SQL Skills,4,0
A-105463,46,Tech Stack Match,3,0
A-105464,61,SQL Skills,8,0
A-105465,89,SQL Skills,6,0
A-105466,44,Tech Stack Match,2,0
A-105469,98,Experience Match,7,0
A-105470,36,Communication,1,0
A-105471,71,Communication,9,0
A-105472,82,Experience Match,9,0
A-105473,57,Tech Stack Match,4,0
A-105474,93,Experience Match,8,0
A-105475,67,Tech Stack Match,4,0
A-105476,55,SQL Skills,6,0
A-105477,38,Tech Stack Match,5,0
A-105478,76,Tech Stack Match,7,0
A-105479,63,Experience Match,7,0
A-105480,67,Communication,4,0
A-105481,79,Experience Match,5,0
A-105482,77,SQL Skills,8,0
A-105483,98,Tech Stack Match,10,0
A-105485,88,Communication,9,0
A-105487,34,SQL Skills,4,0
A-105488,57,SQL Skills,7,0
A-105489,87,Communication,6,0
A-105490,54,Communication,6,0
A-105491,50,Tech Stack Match,6,0
A-105492,83,Experience Match,9,0
A-105493,96,SQL Skills,9,0
A-105494,61,Experience Match,5,0
A-105495,54,Tech Stack Match,3,0
A-105497,56,SQL Skills,6,0
A-105498,86,SQL Skills,10,0
A-105499,60,Communication,5,0
A-105503,55,Experience Match,7,0
A-105504,80,Communication,8,0
A-105505,39,SQL Skills,5,0
A-105506,95,Tech Stack Match,10,0
A-105508,48,Tech Stack Match,5,0
A-105509,37,Communication,2,0
A-105511,43,SQL Skills,5,0
A-105512,46,Experience Match,4,0
A-105515,56,SQL Skills,3,0
A-105516,45,Tech Stack Match,3,0
A-105517,96,SQL Skills,10,0
A-105518,36,Tech Stack Match,5,0
A-105519,92,Communication,9,0
A-105520,36,Tech Stack Match,3,0
A-105521,89,Communication,8,0
A-105523,94,Tech Stack Match,10,0
A-105524,95,Experience Match,9,0
A-105525,40,Tech Stack Match,6,0
A-105526,95,Communication,7,0
A-105527,98,Communication,10,0
A-105528,85,SQL Skills,10,0
A-105529,43,SQL Skills,6,0
A-105530,99,SQL Skills,8,0
A-105531,39,Experience Match,5,0
A-105532,50,Communication,7,0
A-105533,94,Experience Match,7,0
A-105535,53,Experience Match,6,0
A-105536,94,Experience Match,9,0
A-105538,91,Communication,8,0
A-105539,66,SQL Skills,7,0
A-105540,92,Tech Stack Match,7,0
A-105541,82,Experience Match,9,0
A-105543,82,Communication,8,0
A-105544,48,Tech Stack Match,2,0
A-105545,33,Communication,2,0
A-105546,85,Communication,10,0
A-105547,94,Tech Stack Match,10,0
A-105548,50,Experience Match,5,0
A-105549,65,Tech Stack Match,4,0
A-105550,91,Tech Stack Match,7,0
A-105551,75,Communication,7,0
A-105552,56,Communication,7,0
A-105553,95,SQL Skills,7,0
A-105554,85,Experience Match,9,0
A-105555,98,SQL Skills,10,0
A-105556,95,Tech Stack Match,7,0
A-105557,77,Tech Stack Match,8,0
A-105558,30,Tech Stack Match,3,0
A-105560,89,Tech Stack Match,8,0
A-105561,87,Communication,9,0
A-105562,36,Experience Match,1,0
A-105563,96,SQL Skills,7,0
A-105564,84,Experience Match,6,0
A-105565,32,Communication,3,0
A-105566,67,Experience Match,7,0
A-105567,30,SQL Skills,1,0
A-105568,55,Tech Stack Match,5,0
A-105569,94,Tech Stack Match,7,0
A-105571,30,SQL Skills,4,0
A-105573,34,SQL Skills,4,0
A-105574,95,Experience Match,10,0
A-105575,55,Experience Match,4,0
A-105576,78,Tech Stack Match,8,0
A-105577,66,Tech Stack Match,8,0
A-105578,60,Tech Stack Match,7,0
A-105580,70,SQL Skills,5,0
A-105582,81,Tech Stack Match,8,0
A-105583,77,Tech Stack Match,5,0
A-105584,35,SQL Skills,1,0
A-105585,90,Communication,8,0
A-105588,91,Communication,10,0
A-105589,74,SQL Skills,7,0
A-105590,82,Tech Stack Match,10,0
A-105591,99,SQL Skills,10,0
A-105592,100,Communication,9,0
A-105593,90,Experience Match,7,0
A-105594,97,Tech Stack Match,8,0
A-105595,89,Communication,7,0
A-105596,35,Experience Match,1,0
A-105597,44,SQL Skills,6,0
A-105598,54,Experience Match,6,0
A-105599,54,Communication,5,0
A-105600,54,Communication,3,0
A-105602,59,Experience Match,3,0
A-105603,41,SQL Skills,6,0
A-105605,30,Experience Match,1,0
A-105606,43,Communication,4,0
A-105608,59,SQL Skills,7,0
A-105609,79,Tech Stack Match,5,0
A-105610,85,Communication,9,0
A-105611,75,Communication,5,0
A-105612,59,SQL Skills,7,0
A-105613,66,SQL Skills,7,0
A-105615,63,Experience Match,7,0
A-105616,95,Experience Match,10,0
A-105617,49,SQL Skills,4,0
A-105619,94,Tech Stack Match,10,0
A-105620,74,Experience Match,8,0
A-105624,35,SQL Skills,5,0
A-105625,54,Tech Stack Match,5,0
A-105626,88,Communication,10,0
A-105627,67,Communication,5,0
A-105628,98,Tech Stack Match,9,0
A-105629,89,Tech Stack Match,8,0
A-105630,100,Experience Match,10,0
A-105631,30,Experience Match,3,0
A-105633,89,SQL Skills,8,0
A-105634,40,Experience Match,3,0
A-105636,40,Communication,3,0
A-105637,100,SQL Skills,10,0
A-105638,37,Communication,1,0
A-105639,71,Communication,9,0
A-105640,53,Tech Stack Match,6,0
A-105641,99,Experience Match,7,0
A-105643,49,Communication,4,0
A-105644,40,SQL Skills,4,0
A-105645,87,SQL Skills,8,0
A-105646,99,SQL Skills,10,0
A-105647,88,Tech Stack Match,8,0
A-105648,47,Experience Match,4,0
A-105649,53,Tech Stack Match,6,0
A-105650,66,Communication,5,0
A-105652,40,Tech Stack Match,5,0
A-105653,97,SQL Skills,7,0
A-105654,47,Tech Stack Match,5,0
A-105655,63,Experience Match,4,0
A-105656,67,SQL Skills,7,0
A-105658,94,Tech Stack Match,9,0
A-105659,56,Experience Match,5,0
A-105660,50,Communication,5,0
A-105661,77,Experience Match,9,0
A-105662,44,SQL Skills,4,0
A-105663,97,Tech Stack Match,10,0
A-105664,93,Tech Stack Match,9,0
A-105666,91,Tech Stack Match,7,0
A-105667,52,Tech Stack Match,6,0
A-105668,56,Communication,5,0
A-105669,89,Communication,9,0
A-105670,55,Tech Stack Match,4,0
A-105671,58,Tech Stack Match,5,0
A-105672,54,Tech Stack Match,4,0
A-105673,45,Tech Stack Match,6,0
A-105674,77,SQL Skills,9,0
A-105675,36,SQL Skills,1,0
A-105676,35,Communication,1,0
A-105677,84,Tech Stack Match,9,0
A-105678,86,Experience Match,10,0
A-105679,90,Tech Stack Match,9,0
A-105680,84,Tech Stack Match,6,0
A-105681,97,SQL Skills,8,0
A-105682,75,Experience Match,8,0
A-105683,91,Communication,10,0
A-105685,91,Tech Stack Match,7,0
A-105687,71,Experience Match,5,0
A-105688,67,SQL Skills,5,0
A-105690,69,Tech Stack Match,7,0
A-105691,83,SQL Skills,6,0
A-105692,86,Communication,6,0
A-105694,60,Communication,6,0
A-105695,32,Communication,3,0
A-105696,34,SQL Skills,4,0
A-105697,91,Tech Stack Match,7,0
A-105698,36,Experience Match,2,0
A-105699,52,Communication,3,0
A-105700,70,SQL Skills,7,0
A-105701,81,Experience Match,7,0
A-105702,77,Communication,9,0
A-105703,32,SQL Skills,1,0
A-105704,44,Experience Match,6,0
A-105705,72,Communication,9,0
A-105706,57,SQL Skills,3,0
A-105707,40,Communication,5,0
A-105708,96,SQL Skills,10,0
A-105709,95,Experience Match,8,0
A-105712,45,SQL Skills,4,0
A-105713,95,SQL Skills,9,0
A-105714,64,Experience Match,8,0
A-105715,63,Experience Match,5,0
A-105716,81,Experience Match,9,0
A-105718,99,Experience Match,8,0
A-105719,87,Communication,9,0
A-105720,97,Tech Stack Match,10,0
A-105724,73,SQL Skills,8,0
A-105725,50,Tech Stack Match,4,0
A-105726,43,SQL Skills,6,0
A-105728,53,Experience Match,7,0
A-105729,89,SQL Skills,10,0
A-105730,72,Communication,9,0
A-105731,87,Experience Match,9,0
A-105732,46,Tech Stack Match,6,0
A-105733,35,SQL Skills,5,0
A-105734,35,Communication,5,0
A-105736,49,Communication,2,0
A-105737,38,SQL Skills,3,0
A-105738,88,Communication,6,0
A-105739,56,Communication,4,0
A-105740,100,SQL Skills,10,0
A-105741,48,SQL Skills,3,0
A-105742,53,Tech Stack Match,3,0
A-105743,78,SQL Skills,5,0
A-105746,50,Tech Stack Match,6,0
A-105748,46,SQL Skills,5,0
A-105749,52,SQL Skills,6,0
A-105750,90,Tech Stack Match,10,0
A-105751,82,Communication,6,0
A-105752,80,Experience Match,6,0
A-105753,94,Experience Match,10,0
A-105755,80,Communication,7,0
A-105756,32,Tech Stack Match,1,0
A-105757,50,Tech Stack Match,7,0
A-105759,69,Tech Stack Match,4,0
A-105760,42,Tech Stack Match,4,0
A-105762,93,Communication,9,0
A-105763,47,Tech Stack Match,6,0
A-105764,98,Experience Match,7,0
A-105765,63,Experience Match,7,0
A-105767,81,Experience Match,6,0
A-105768,50,Experience Match,4,0
A-105769,38,Tech Stack Match,1,0
A-105770,61,SQL Skills,8,0
A-105771,97,Experience Match,8,0
A-105772,60,Experience Match,4,0
A-105773,55,Communication,3,0
A-105774,75,Tech Stack Match,9,0
A-105775,41,SQL Skills,5,0
A-105776,55,Experience Match,7,0
A-105777,91,Communication,10,0
A-105778,81,Tech Stack Match,6,0
A-105779,76,SQL Skills,5,0
A-105781,61,Experience Match,8,0
A-105782,36,SQL Skills,2,0
A-105783,57,SQL Skills,5,0
A-105785,65,Experience Match,7,0
A-105786,47,Communication,6,0
A-105787,72,Tech Stack Match,9,0
A-105788,40,SQL Skills,2,0
A-105789,56,Tech Stack Match,4,0
A-105790,61,Communication,6,0
A-105791,60,Communication,5,0
A-105792,95,Tech Stack Match,10,0
A-105793,80,Communication,6,0
A-105794,73,Experience Match,9,0
A-105795,86,SQL Skills,8,0
A-105796,75,Experience Match,9,0
A-105797,74,SQL Skills,5,0
A-105798,91,Tech Stack Match,7,0
A-105799,70,Tech Stack Match,7,0
A-105800,48,Experience Match,5,0
A-105801,59,Communication,4,0
A-105802,31,Experience Match,4,0
A-105803,73,Tech Stack Match,8,0
A-105805,43,Tech Stack Match,4,0
A-105806,33,Experience Match,2,0
A-105807,98,Experience Match,9,0
A-105808,73,Experience Match,9,0
A-105809,100,SQL Skills,10,0
A-105811,91,Tech Stack Match,10,0
A-105813,92,Tech Stack Match,8,0
A-105815,37,Communication,2,0
A-105816,72,SQL Skills,5,0
A-105817,86,Tech Stack Match,9,0
A-105818,73,Communication,7,0
A-105819,66,Experience Match,5,0
A-105820,39,SQL Skills,5,0
A-105821,81,SQL Skills,7,0
A-105822,64,Tech Stack Match,5,0
A-105824,75,SQL Skills,8,0
A-105825,79,Experience Match,9,0
A-105827,73,Experience Match,9,0
A-105828,92,Experience Match,10,0
A-105829,60,SQL Skills,7,0
A-105830,31,Communication,1,0
A-105831,71,Tech Stack Match,8,0
A-105832,65,SQL Skills,7,0
A-105833,65,Tech Stack Match,7,0
A-105834,67,Experience Match,6,0
A-105835,66,Experience Match,6,0
A-105836,94,SQL Skills,9,0
A-105837,67,Tech Stack Match,4,0
A-105839,86,Experience Match,7,0
A-105840,91,Tech Stack Match,8,0
A-105843,84,Experience Match,8,0
A-105844,94,SQL Skills,7,0
A-105845,98,Communication,8,0
A-105846,76,Experience Match,8,0
A-105847,69,Experience Match,4,0
A-105848,80,Communication,10,0
A-105849,58,SQL Skills,5,0
A-105850,49,Tech Stack Match,5,0
A-105852,63,Experience Match,8,0
A-105853,91,Experience Match,8,0
A-105855,100,SQL Skills,10,0
A-105856,30,SQL Skills,5,0
A-105857,69,Experience Match,7,0
A-105858,61,SQL Skills,5,0
A-105859,70,Communication,5,0
A-105860,65,Experience Match,7,0
A-105861,82,SQL Skills,10,0
A-105863,89,Experience Match,9,0
A-105864,90,Communication,9,0
A-105865,73,Communication,9,0
A-105866,64,Experience Match,5,0
A-105867,42,SQL Skills,6,0
A-105868,100,Experience Match,10,0
A-105869,74,Communication,5,0
A-105870,94,SQL Skills,7,0
A-105871,76,Tech Stack Match,8,0
A-105872,72,Communication,8,0
A-105874,55,Communication,4,0
A-105875,43,SQL Skills,6,0
A-105877,92,Experience Match,8,0
A-105880,44,SQL Skills,6,0
A-105881,57,Tech Stack Match,4,0
A-105882,70,Communication,7,0
A-105883,67,Communication,5,0
A-105885,100,SQL Skills,10,0
A-105886,77,Experience Match,5,0
A-105888,88,Communication,10,0
A-105889,66,Tech Stack Match,4,0
A-105893,89,Communication,7,0
A-105894,63,SQL Skills,7,0
A-105895,76,Experience Match,6,0
A-105896,50,Tech Stack Match,6,0
A-105897,54,Experience Match,5,0
A-105898,100,Communication,8,0
A-105899,81,SQL Skills,10,0
A-105902,50,Experience Match,4,0
A-105903,35,Communication,5,0
A-105904,60,Tech Stack Match,8,0
A-105905,34,Tech Stack Match,1,0
A-105906,37,Experience Match,5,0
A-105907,92,Experience Match,10,0
A-105908,95,Experience Match,9,0
A-105909,35,Tech Stack Match,5,0
A-105911,51,Experience Match,5,0
A-105912,92,Communication,10,0
A-105913,56,Tech Stack Match,3,0
A-105914,96,Experience Match,8,0
A-105915,89,SQL Skills,9,0
A-105916,90,SQL Skills,7,0
A-105917,74,Experience Match,7,0
A-105918,63,SQL Skills,8,0
A-105919,60,Communication,6,0
A-105920,54,Experience Match,4,0
A-105921,30,Communication,1,0
A-105923,94,Tech Stack Match,8,0
A-105924,42,Communication,3,0
A-105926,68,SQL Skills,4,0
A-105927,72,Experience Match,7,0
A-105928,77,Experience Match,7,0
A-105929,97,Tech Stack Match,9,0
A-105930,62,Tech Stack Match,5,0
A-105931,36,Experience Match,1,0
A-105932,32,Communication,2,0
A-105933,64,SQL Skills,5,0
A-105934,77,SQL Skills,5,0
A-105935,63,Tech Stack Match,8,0
A-105936,38,SQL Skills,2,0
A-105937,96,Communication,7,0
A-105938,50,Communication,7,0
A-105939,46,SQL Skills,4,0
A-105940,80,SQL Skills,8,0
A-105942,63,Tech Stack Match,4,0
A-105943,37,SQL Skills,5,0
A-105944,95,Communication,10,0
A-105945,58,Communication,5,0
A-105946,68,Communication,6,0
A-105947,30,Tech Stack Match,4,0
A-105949,54,SQL Skills,3,0
A-105950,70,Experience Match,8,0
A-105951,60,Communication,4,0
A-105952,50,SQL Skills,7,0
A-105953,96,Communication,10,0
A-105954,96,Tech Stack Match,10,0
A-105956,54,Tech Stack Match,7,0
A-105957,82,Experience Match,8,0
A-105958,97,Experience Match,8,0
A-105959,90,Communication,10,0
A-105960,85,Tech Stack Match,8,0
A-105961,60,Tech Stack Match,4,0
A-105962,63,Experience Match,8,0
A-105963,59,SQL Skills,5,0
A-105964,66,Communication,5,0
A-105965,99,Experience Match,10,0
A-105966,53,Experience Match,6,0
A-105967,97,Communication,9,0
A-105968,98,Experience Match,9,0
A-105969,32,SQL Skills,5,0
A-105970,65,Experience Match,7,0
A-105972,58,Communication,6,0
A-105973,81,Communication,8,0
A-105974,61,SQL Skills,7,0
A-105975,79,Tech Stack Match,5,0
A-105976,81,Experience Match,10,0
A-105977,43,Experience Match,3,0
A-105978,45,Communication,3,0
A-105979,81,Communication,6,0
A-105982,50,Experience Match,7,0
A-105983,98,Tech Stack Match,10,0
A-105984,38,Experience Match,5,0
A-105985,86,SQL Skills,7,0
A-105986,68,Communication,7,0
A-105988,82,Communication,10,0
A-105990,51,Experience Match,4,0
A-105991,31,Tech Stack Match,4,0
A-105992,79,Communication,7,0
A-105993,68,Communication,8,0
A-105994,99,Communication,10,0
A-105995,37,Experience Match,2,0
A-105996,91,Communication,7,0
A-105997,97,Tech Stack Match,10,0
A-105998,59,Communication,6,0
A-105999,67,Communication,6,0
A-106000,93,SQL Skills,10,0
A-106001,56,SQL Skills,3,0
A-106002,31,Experience Match,5,0
A-106003,56,Communication,4,0
A-106004,61,SQL Skills,8,0
A-106006,82,Tech Stack Match,6,0
A-106007,80,Experience Match,7,0
A-106009,39,SQL Skills,4,0
A-106011,76,Communication,6,0
A-106012,67,SQL Skills,4,0
A-106015,97,SQL Skills,9,0
A-106016,45,SQL Skills,4,0
A-106017,42,Tech Stack Match,3,0
A-106018,64,SQL Skills,6,0
A-106020,96,SQL Skills,8,0
A-106021,96,SQL Skills,8,0
A-106022,43,Communication,6,0
A-106023,96,Communication,10,0
A-106024,54,Experience Match,7,0
A-106025,84,Experience Match,9,0
A-106026,97,Tech Stack Match,10,0
A-106027,46,Tech Stack Match,2,0
A-106028,34,SQL Skills,3,0
A-106029,50,Communication,7,0
A-106030,61,Tech Stack Match,5,0
A-106031,94,Tech Stack Match,7,0
A-106033,69,Communication,7,0
A-106034,39,SQL Skills,4,0
A-106035,88,Communication,9,0
A-106036,78,Tech Stack Match,6,0
A-106037,69,Communication,7,0
A-106038,46,Communication,4,0
A-106039,79,Experience Match,5,0
A-106040,74,Experience Match,7,0
A-106041,89,Communication,6,0
A-106044,100,Tech Stack Match,8,0
A-106045,90,Tech Stack Match,7,0
A-106046,31,Experience Match,3,0
A-106047,90,Communication,10,0
A-106048,50,Communication,7,0
A-106049,94,Communication,10,0
A-106050,44,Tech Stack Match,4,0
A-106052,72,Tech Stack Match,5,0
A-106053,91,Communication,9,0
A-106054,58,Experience Match,7,0
A-106055,45,Communication,4,0
A-106057,98,Tech Stack Match,10,0
A-106058,52,Communication,7,0
A-106059,33,SQL Skills,3,0
A-106060,76,SQL Skills,5,0
A-106061,89,Tech Stack Match,6,0
A-106062,75,Experience Match,6,0
A-106063,38,SQL Skills,1,0
A-106064,96,Communication,7,0
A-106065,47,Experience Match,6,0
A-106067,89,Experience Match,8,0
A-106068,46,Experience Match,6,0
A-106069,46,SQL Skills,5,0
A-106070,48,Communication,3,0
A-106071,62,Experience Match,8,0
A-106072,43,SQL Skills,6,0
A-106073,32,SQL Skills,1,0
A-106074,84,Experience Match,7,0
A-106075,31,Experience Match,5,0
A-106076,92,SQL Skills,10,0
A-106077,70,Experience Match,9,0
A-106078,70,SQL Skills,9,0
A-106079,66,Communication,6,0
A-106081,36,Communication,4,0
A-106082,83,Experience Match,8,0
A-106083,32,SQL Skills,4,0
A-106084,98,Communication,8,0
A-106087,61,Communication,5,0
A-106088,91,SQL Skills,7,0
A-106089,82,Experience Match,8,0
A-106090,30,SQL Skills,3,0
A-106091,83,Experience Match,7,0
A-106093,87,Tech Stack Match,9,0
A-106094,52,Tech Stack Match,7,0
A-106095,96,Experience Match,10,0
A-106096,57,Experience Match,5,0
A-106097,57,SQL Skills,7,0
A-106098,98,SQL Skills,7,0
A-106099,66,Tech Stack Match,6,0
A-106100,50,Tech Stack Match,6,0
A-106101,48,Tech Stack Match,2,0
A-106102,94,Communication,10,0
A-106103,96,Tech Stack Match,10,0
A-106105,95,Communication,7,0
A-106106,99,SQL Skills,9,0
A-106108,82,Tech Stack Match,7,0
A-106109,87,SQL Skills,9,0
A-106110,85,Tech Stack Match,6,0
A-106111,76,SQL Skills,9,0
A-106112,40,Communication,6,0
A-106113,100,SQL Skills,10,0
A-106114,98,Communication,8,0
A-106115,35,SQL Skills,4,0
A-106116,81,Tech Stack Match,6,0
A-106117,73,Communication,8,0
A-106118,98,SQL Skills,8,0
A-106119,66,Tech Stack Match,8,0
A-106120,34,Experience Match,1,0
A-106122,88,SQL Skills,6,0
A-106123,43,Experience Match,6,0
A-106124,92,Communication,10,0
A-106125,64,Tech Stack Match,8,0
A-106126,48,Tech Stack Match,2,0
A-106127,58,SQL Skills,4,0
A-106128,33,Communication,2,0
A-106129,73,Communication,7,0
A-106130,73,Tech Stack Match,7,0
A-106132,57,SQL Skills,4,0
A-106133,84,Communication,7,0
A-106135,80,Experience Match,6,0
A-106138,63,Tech Stack Match,5,0
A-106139,62,Communication,6,0
A-106140,57,SQL Skills,6,0
A-106141,87,Communication,9,0
A-106142,31,Experience Match,4,0
A-106144,78,Communication,9,0
A-106147,51,Communication,4,0
A-106148,88,Communication,10,0
A-106150,94,SQL Skills,8,0
A-106151,82,Experience Match,9,0
A-106152,64,SQL Skills,5,0
A-106153,50,Communication,6,0
A-106154,76,Experience Match,8,0
A-106155,99,Tech Stack Match,7,0
A-106156,51,Experience Match,5,0
A-106157,42,Tech Stack Match,2,0
A-106158,56,Communication,5,0
A-106159,66,Tech Stack Match,4,0
A-106160,100,Communication,9,0
